tokens,labels,labels_encoded
"['“', 'ICE', 'is', 'responsible', 'for', 'the', 'death', 'of', 'Wael', 'Tarabishi', ',', '”', 'said', 'Shahd', 'Arnaout', ',', 'Maher', '’', 's', 'daughter-in-law', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'O', 'O']","[28, 9, 28, 28, 28, 28, 28, 28, 10, 23, 28, 28, 28, 10, 23, 28, 10, 28, 10, 28, 28]"
"['How', 'many', 'people', 'need', 'to', 'die', 'until', 'this', 'stops', '?', '”', 'Maher', 'came', 'to', 'the', 'US', 'in', '1994', 'on', 'a', 'tourist', 'visa', 'and', 'later', 'sought', 'asylum', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-LOC', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 5, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['His', 'asylum', 'claim', 'was', 'denied', 'in', '2006', ',', 'but', 'he', 'was', 'allowed', 'to', 'remain', 'under', 'supervised', 'release', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 1, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['When', 'he', 'was', 'arrested', ',', 'he', 'became', 'part', 'of', 'the', 'majority', 'of', 'ICE', 'detainees', 'who', 'have', 'no', 'criminal', 'record', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'Tarabishis', 'have', 'been', 'unable', 'to', 'contact', 'Maher', 'on', 'their', 'own', ';', 'they', 'have', 'to', 'wait', 'until', 'he', 'calls', 'from', 'his', 'detention', 'center', 'roughly', 'three', 'hours', 'from', 'their', 'home', '.']","['O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 10, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['When', 'he', 'called', 'and', 'heard', 'the', 'news', 'about', 'his', 'son', ',', 'he', 'didn', '’', 't', 'believe', 'it', 'at', 'first', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORDINAL', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 8, 28]"
"['Wael', 'promised', 'me', 'that', 'he', '’', 's', 'going', 'to', 'see', 'me', 'one', 'last', 'time.', '”', 'Arnaout', 'made', 'similar', 'promises', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","[10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28]"
"['“', 'I', 'promised', 'Wael', 'a', 'lot', 'that', 'you', '’', 're', 'not', 'going', 'to', 'die', 'without', 'seeing', 'your', 'father', ',', '”', 'Arnaout', 'said', ',', 'her', 'voice', 'breaking', '.']","['O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28]"
"['“', 'That', '’', 's', 'a', 'promise', 'from', 'me', ',', 'but', 'it', 'didn', '’', 't', 'happen.', '”', 'After', 'Wael', '’', 's', 'death', ',', 'the', 'family', 'and', 'their', 'attorney', ',', 'Ali', 'Elhorr', ',', 'urgently', 'requested', 'that', 'ICE', 'allow', 'Maher', 'to', 'attend', 'his', 'son', '’', 's', 'funeral', 'under', 'supervision', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 23, 28, 28, 28, 28, 9, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['Elhorr', 'shared', 'text', 'messages', 'and', 'transcripts', 'of', 'voicemails', 'where', 'it', 'is', 'clear', 'that', 'arrangements', 'were', 'being', 'discussed', 'among', 'officers', ',', 'which', 'gave', 'the', 'family', 'hope', '.']","['B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'There', 'were', 'preliminary', 'steps', 'already', 'being', 'taken', ',', '”', 'Elhorr', 'said', ',', 'including', 'moving', 'Maher', 'to', 'a', 'detention', 'center', 'closer', 'to', 'home', 'so', 'he', 'could', 'attend', 'the', 'funeral', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'Management', 'was', 'talking', ',', 'discussing', 'the', 'request.', '”', 'Then', 'a', 'final', 'decision', 'came', '“', 'from', 'higher', 'up', '”', ':', 'Maher', 'would', 'not', 'be', 'able', 'to', 'attend', 'the', 'funeral', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'Guardian', 'reached', 'out', 'to', 'ICE', 'and', 'asked', 'about', 'the', 'reason', 'for', 'this', 'decision', 'and', 'a', 'spokesperson', 'said', 'an', 'official', 'request', 'had', 'not', 'been', 'made', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['Yet', 'documentation', 'provided', 'by', 'Elhorr', 'said', 'the', 'request', 'was', 'being', 'discussed', 'as', 'early', 'as', 'Monday', 'morning', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28, 28]"
"['The', 'Guardian', 'once', 'again', 'asked', 'ICE', 'why', 'the', 'request', 'was', 'denied', ',', 'but', 'did', 'not', 'receive', 'a', 'reply', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['ICE', 'has', 'repeatedly', 'claimed', 'Maher', 'is', 'a', 'member', 'of', 'the', 'Palestine', 'Liberation', 'Organization', '(', 'PLO', ')', ',', 'the', 'internationally', 'recognized', 'representative', 'of', 'Palestinians', 'that', ',', 'at', 'one', 'time', ',', 'the', 'US', 'claimed', 'was', 'a', 'terrorist', 'organization', '.']","['B-ORG', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O']","[9, 28, 28, 28, 10, 28, 28, 28, 28, 28, 9, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 28, 28, 28]"
"['“', 'This', 'PLO', 'claim', 'really', 'has', 'come', 'out', 'of', 'nowhere', 'for', 'us', ',', '”', 'said', 'Elhorr', ',', 'the', 'attorney', '.']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O']","[28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28]"
"['“', 'Maher', 'was', 'not', 'part', 'of', 'the', 'PLO.', '”', 'Elhorr', 'added', 'that', 'the', 'allegation', 'may', 'trace', 'back', 'to', 'Maher', '’', 's', 'original', 'immigration', 'filings', ',', 'which', 'were', 'prepared', 'decades', 'ago', 'by', 'an', 'individual', 'later', 'found', 'to', 'have', 'been', 'fraudulently', 'practicing', 'law', '.']","['O', 'B-PERSON', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O']","[28, 10, 28, 28, 9, 28, 28, 9, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28]"
"['“', 'It', '’', 's', 'been', 'proven', 'in', 'a', 'court', 'of', 'law', 'that', 'this', 'individual', 'was', 'practicing', 'law', 'without', 'a', 'license', ',', '”', 'Elhorr', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28]"
"['In', 'recent', 'weeks', ',', 'Elhorr', 'has', 'taken', 'the', 'lead', 'on', 'communicating', 'with', 'ICE', 'on', 'behalf', 'of', 'the', 'family', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28]"
"['A', 'few', 'conversations', 'stand', 'out', ',', 'including', 'one', 'where', 'an', 'agent', 'expressed', 'remorse', 'over', 'how', 'the', 'situation', 'was', 'being', 'handled', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'He', 'did', 'tell', 'me', 'he', 'believes', 'Maher', 'was', 'part', 'of', 'a', 'terrorist', 'organization', 'and', 'he', 'does', 'deserve', 'to', 'be', 'deported', '–', 'but', 'his', 'family', 'doesn', '’', 't', 'deserve', 'to', 'be', 'harmed', 'because', 'of', 'that', ',', '”', 'Elhorr', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28]"
"['For', 'her', 'part', ',', 'Arnaout', 'stressed', 'that', 'Maher', '’', 's', 'detention', '–', 'and', 'ICE', '’', 's', 'refusal', 'to', 'release', 'him', ',', 'even', 'temporarily', '–', 'has', 'been', 'deeply', 'traumatic', 'for', 'her', 'and', 'her', 'family', '.']","['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 10, 28, 28, 10, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['Her', 'husband', 'quit', 'his', 'job', 'to', 'remain', 'at', 'the', 'hospital', 'by', 'Wael', '’', 's', 'side', ',', 'sleeping', 'there', 'for', 'nearly', 'a', 'week', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28]"
"['Arnaout', 'quit', 'a', 'second', 'job', 'to', 'help', 'shuttle', 'Wael', '’', 's', 'mother', 'back', 'and', 'forth', 'to', 'the', 'hospital', '.']","['B-PERSON', 'O', 'O', 'B-ORDINAL', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O']","[10, 28, 28, 8, 28, 28, 28, 28, 10, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28]"
"['Yet', 'despite', 'this', 'pain', ',', 'they', 'know', 'Maher', 'is', 'going', 'through', 'something', 'far', 'worse', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'But', 'he', '’', 's', 'alone', 'there.', '”', 'As', 'she', 'prepares', 'to', 'attend', 'Wael', '’', 's', 'funeral', 'without', 'Maher', ',', 'Arnaout', '’', 's', 'greatest', 'hope', 'is', 'that', 'people', 'in', 'the', 'US', 'and', 'abroad', 'will', 'pay', 'attention', 'to', 'what', 'ICE', 'is', 'doing', 'to', 'families', 'like', 'hers', '.']","['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-PERSON', 'O', 'B-PERSON', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 10, 28, 28, 10, 28, 28, 28, 10, 23, 28, 28, 28, 10, 23, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 5, 10, 23, 23, 28, 10, 28, 10, 9, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'People', 'need', 'to', 'open', 'their', 'eyes', 'and', 'look', 'around', ',', '”', 'she', 'said', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['A', 'coalition', 'of', 'immigration', 'groups', ',', 'lawyers', 'and', 'US', 'citizens', 'is', 'suing', 'Marco', 'Rubio', 'and', 'the', 'state', 'department', 'to', 'overturn', 'an', 'order', 'that', 'suspended', 'immigrant', 'visa', 'approvals', 'to', 'citizens', 'of', '75', 'countries', ',', 'alleging', 'the', 'move', '“', 'eviscerates', '”', 'decades', 'of', 'settled', 'policy', 'and', 'is', 'blatantly', 'discriminatory', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PERSON', 'I-PERSON', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 10, 23, 28, 28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 0, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'suit', ',', 'filed', 'in', 'a', 'US', 'district', 'court', 'in', 'New', 'York', ',', 'accuses', 'the', 'department', 'and', 'Rubio', ',', 'the', 'secretary', 'of', 'state', ',', 'of', 'denying', 'immigration', 'rights', 'to', 'the', 'nationals', 'of', 'certain', 'countries', 'on', '“', 'the', 'demonstrably', 'false', 'claim', '”', 'that', 'they', 'are', 'likely', 'to', 'seek', 'welfare', 'payments', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 3, 18, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['The', 'state', 'department', 'suspended', 'immigrant', 'visa', 'approvals', 'to', 'nationals', 'of', '75', 'countries', 'last', 'month', 'in', 'a', 'social', 'media', 'post', 'couched', 'in', 'notably', 'undiplomatic', 'language', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 0, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['It', 'said', 'it', 'would', '“', 'pause', 'immigrant', 'visa', 'processing', 'from', '75', 'countries', 'whose', 'migrants', 'take', 'welfare', 'from', 'the', 'American', 'people', 'at', 'unacceptable', 'rates', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 0, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 28, 28]"
"['The', 'freeze', 'will', 'remain', 'active', 'until', 'the', 'US', 'can', 'ensure', 'that', 'new', 'immigrants', 'will', 'not', 'extract', 'wealth', 'from', 'the', 'American', 'people', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28]"
"['“', 'The', 'pause', 'impacts', 'dozens', 'of', 'countries', '–', 'including', 'Somalia', ',', 'Haiti', ',', 'Iran', ',', 'and', 'Eritrea', '–', 'whose', 'immigrants', 'often', 'become', 'public', 'charges', 'on', 'the', 'United', 'States', 'upon', 'arrival', ',', '”', 'the', 'post', 'continued', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-LOC', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 3, 28, 3, 28, 5, 28, 28, 3, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 28]"
"['“', 'We', 'are', 'working', 'to', 'ensure', 'the', 'generosity', 'of', 'the', 'American', 'people', 'will', 'no', 'longer', 'be', 'abused.', '”', 'Among', 'other', 'countries', 'included', 'was', 'Cuba', ',', 'from', 'which', 'Rubio', '’', 's', 'parents', 'arrived', 'as', 'undocumented', 'immigrants', 'in', '1956', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 5, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 1, 28]"
"['An', 'accompanying', 'statement', 'on', 'the', 'department', '’', 's', 'website', 'said', ':', '“', 'President', 'Trump', 'has', 'made', 'clear', 'that', 'immigrants', 'must', 'be', 'financially', 'self-sufficient', 'and', 'not', 'be', 'a', 'financial', 'burden', 'to', 'Americans', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'B-NORP', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 7, 28]"
"['The', 'Department', 'of', 'State', 'is', 'undergoing', 'a', 'full', 'review', 'of', 'all', 'policies', ',', 'regulations', ',', 'and', 'guidance', 'to', 'ensure', 'that', 'immigrants', 'from', 'these', 'high-risk', 'countries', 'do', 'not', 'utilize', 'welfare', 'in', 'the', 'United', 'States', 'or', 'become', 'a', 'public', 'charge.', '”', 'The', 'order', 'coincided', 'with', 'the', 'deployment', 'of', 'Immigration', 'and', 'Customs', 'Enforcement', '(', 'ICE', ')', 'agents', 'to', 'Minnesota', ',', 'where', 'the', 'Trump', 'administration', 'alleges', 'widespread', 'welfare', 'fraud', 'has', 'occurred', 'and', 'has', 'accused', 'members', 'of', 'the', 'local', 'Somalian', 'community', 'as', 'being', 'key', 'perpetrators', '.']","['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'B-GPE', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-NORP', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 9, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 28, 28, 28, 28, 9, 28, 28, 28, 3, 28, 28, 28, 10, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 7, 28, 28, 28, 28, 28, 28]"
"['The', 'lawsuit', 'claims', 'the', 'suspension', 'amounted', 'to', 'a', 'bar', 'on', 'nearly', 'half', 'of', 'all', 'immigrant', 'visa', 'applications', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28]"
"['It', 'said', 'the', '“', 'public', 'charge', '”', 'justification', 'was', '“', 'based', 'on', 'an', 'unsupported', 'and', 'demonstrably', 'false', 'claim', 'that', 'nationals', 'of', 'the', 'covered', 'countries', 'migrate', 'to', 'the', 'United', 'States', 'to', 'improperly', 'rely', 'on', 'cash', 'welfare', '”', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 28, 9, 22, 28, 28, 28, 28, 28, 28, 28, 28]"
